TimeStep,Station_PM,Occupancy
284,12,0.0456
284,13,0.0505
284,14,0.0388
284,17,0.0396
284,22,0.027
284,8,0.0167
284,1,0.0194
284,20,0.0226
284,23,0.0339
284,3,0.0207
284,5,0.0137
284,24,0.0251
284,21,0.0271
285,2,0.0204
285,6,0.0211
285,15,0.0643
285,19,0.0456
285,0,0.0118
285,4,0.0222
285,7,0.0188
285,10,0.0305
285,11,0.06
285,12,0.0486
285,13,0.0529
285,14,0.0398
285,17,0.0363
285,22,0.0266
285,8,0.0229
285,1,0.0159
285,20,0.0254
285,23,0.0307
285,3,0.0199
285,5,0.0167
285,24,0.0259
285,21,0.0309
286,2,0.0137
286,6,0.0229
286,15,0.0909
286,19,0.0445
286,0,0.0118
286,4,0.0187
286,7,0.0158
286,10,0.0306
286,11,0.0496
286,12,0.0408
286,13,0.0414
286,14,0.0389
286,17,0.0358
286,22,0.0228
286,8,0.0149
286,1,0.0131
286,20,0.0259
286,23,0.0235
286,3,0.0196
286,5,0.0138
286,24,0.0212
286,21,0.0255
287,2,0.0135
287,6,0.0231
287,15,0.0524
287,19,0.048
287,0,0.0089
287,4,0.0209
287,7,0.0167
287,10,0.0333
287,11,0.0495
287,12,0.0391
287,13,0.0371
287,14,0.0321
287,17,0.0326
287,22,0.0267
287,8,0.0163
287,1,0.0127
287,20,0.0207
287,23,0.0308
287,3,0.0161
287,5,0.0153
287,24,0.0264
287,21,0.0283
288,2,0.0123
288,6,0.02
288,15,0.0692
288,19,0.0308
288,0,0.0089
288,4,0.0159
288,7,0.0161
288,10,0.0312
288,11,0.0532
288,12,0.0462
288,13,0.0645
288,14,0.0343
288,17,0.0309
288,22,0.0265
288,8,0.02
288,1,0.0126
288,20,0.0212
288,23,0.0295
288,3,0.0138
288,5,0.0117
288,24,0.0261
288,21,0.0296
1729,2,0.0366
1729,6,0.0401
1729,15,0.0796
1729,19,0.059
1729,0,0.0279
1729,4,0.0441
1729,7,0.0331
1729,10,0.0485
1729,11,0.0927
1729,12,0.0584
1729,13,0.0648
1729,14,0.0397
1729,17,0.0486
1729,22,0.0421
1729,8,0.0312
1729,1,0.0343
1729,20,0.0433
1729,23,0.039
1729,3,0.0435
1729,5,0.0365
1729,24,0.0397
1729,21,0.0399
1730,2,0.0387
1730,6,0.043
1730,15,0.1067
1730,19,0.055
1730,0,0.0269
1730,4,0.0463
1730,7,0.0332
1730,10,0.0501
1730,11,0.0805
1730,12,0.0626
1730,13,0.0621
1730,14,0.0432
1730,17,0.0545
1730,22,0.0395
1730,8,0.0352
1730,1,0.0311
1730,20,0.0393
1730,23,0.1351
1730,3,0.0423
1730,5,0.0367
1730,24,0.0355
1730,21,0.0412
1731,2,0.0349
1731,6,0.0368
1731,15,0.0801
1731,19,0.0773
1731,0,0.0252
1731,4,0.0435
1731,7,0.0304
1731,10,0.0508
1731,11,0.0834
1731,12,0.067
1731,13,0.081
1731,14,0.0377
1731,17,0.0593
1731,22,0.0425
1731,8,0.0353
1731,1,0.0314
1731,20,0.0407
1731,23,0.057
1731,3,0.038
1731,5,0.0311
1731,24,0.0388
1731,21,0.042
1732,2,0.0333
1732,6,0.0309
1732,15,0.0878
1732,19,0.0688
1732,0,0.0255
1732,4,0.0408
1732,7,0.0267
1732,10,0.042
1732,11,0.0832
1732,12,0.058
1732,13,0.0693
1732,14,0.0492
1732,17,0.0547
1732,22,0.0436
1732,8,0.0278
1732,1,0.0335
1732,20,0.0371
1732,23,0.0657
1732,3,0.0365
1732,5,0.0293
1732,24,0.0461
1732,21,0.0465
1733,2,0.0325
1733,6,0.032
1733,15,0.0791
1733,19,0.0675
1733,0,0.0221
1733,4,0.0336
1733,7,0.0308
1733,10,0.0497
1733,11,0.0728
1733,12,0.0573
1733,13,0.0534
1733,14,0.0412
1733,17,0.0513
1733,22,0.0449
1733,8,0.0307
1733,1,0.0301
1733,20,0.0415
1733,23,0.0501
1733,3,0.0317
1733,5,0.0291
1733,24,0.0399
1733,21,0.0419
1734,2,0.0315
1734,6,0.0294
1734,15,0.072
1734,19,0.0513
1734,0,0.0178
1734,4,0.0273
1734,7,0.0251
1734,10,0.0424
1734,11,0.0673
1734,12,0.054
1734,13,0.0529
1734,14,0.0382
1734,17,0.051
1734,22,0.0372
1734,8,0.0289
1734,1,0.0254
1734,20,0.0346
1734,23,0.1155
1734,3,0.0308
1734,5,0.0221
1734,24,0.0399
1734,21,0.0368
1735,2,0.0271
1735,6,0.033
1735,15,0.0751
1735,19,0.0585
1735,0,0.0192
1735,4,0.0297
1735,7,0.0222
1735,10,0.0445
1735,11,0.0673
1735,12,0.0497
1735,13,0.0545
1735,14,0.0371
1735,17,0.0503
1735,22,0.0359
1735,8,0.0244
1735,1,0.0236
1735,20,0.0403
1735,23,0.0917
1735,3,0.0301
1735,5,0.0239
1735,24,0.0318
1735,21,0.0371
1736,2,0.0309
1736,6,0.029
1736,15,0.0581
1736,19,0.0545
1736,0,0.02
1736,4,0.034
1736,7,0.0251
1736,10,0.044
1736,11,0.0604
1736,12,0.0419
1736,13,0.0491
1736,14,0.0355
1736,17,0.0427
1736,22,0.0377
1736,8,0.0255
1736,1,0.0256
1736,20,0.0359
1736,23,0.0685
1736,3,0.0307
1736,5,0.0249
1736,24,0.0378
1736,21,0.0377
1737,2,0.0302
1737,6,0.029
1737,15,0.0655
1737,19,0.0514
1737,0,0.0181
1737,4,0.0342
1737,7,0.0262
1737,10,0.0456
1737,11,0.0708
1737,12,0.0487
1737,13,0.0541
1737,14,0.0388
1737,17,0.0407
1737,22,0.0434
1737,8,0.0277
1737,1,0.0289
1737,20,0.0311
1737,23,0.0398
1737,3,0.0404
1737,5,0.0248
1737,24,0.0371
1737,21,0.0426
1738,2,0.0308
1738,6,0.0281
1738,15,0.0725
1738,19,0.0573
1738,0,0.0197
1738,4,0.0401
1738,7,0.0238
1738,10,0.0436
1738,11,0.0581
1738,12,0.0423
1738,13,0.051
1738,14,0.0309
1738,17,0.0432
1738,22,0.0345
1738,8,0.0276
1738,1,0.0234
1738,20,0.0306
1738,23,0.0363
1738,3,0.0387
1738,5,0.0254
1738,24,0.0341
1738,21,0.0354
1739,2,0.0256
1739,6,0.0259
1739,15,0.0533
1739,19,0.0552
1739,0,0.0176
1739,4,0.0314
1739,7,0.0224
1739,10,0.0435
1739,11,0.0568
1739,12,0.0411
1739,13,0.0524
1739,14,0.0246
1739,17,0.0393
1739,22,0.0394
1739,8,0.0263
1739,1,0.0245
1739,20,0.0299
1739,23,0.0443
1739,3,0.0248
1739,5,0.02
1739,24,0.0372
1739,21,0.0399
1740,2,0.0301
1740,6,0.025
1740,15,0.0539
1740,19,0.0496
1740,0,0.0173
1740,4,0.0281
1740,7,0.0205
1740,10,0.0403
1740,11,0.0622
1740,12,0.0428
1740,13,0.057
1740,14,0.0306
1740,17,0.0342
1740,22,0.0332
1740,8,0.0175
1740,1,0.0255
1740,20,0.0297
1740,23,0.0364
1740,3,0.0311
1740,5,0.02
1740,24,0.0343
1740,21,0.036
1741,2,0.0199
1741,6,0.0259
1741,15,0.0648
1741,19,0.0476
1741,0,0.0158
1741,4,0.027
1741,7,0.0216
1741,10,0.0442
1741,11,0.063
1741,12,0.0432
1741,13,0.0546
1741,14,0.0341
1741,17,0.0454
1741,22,0.0392
1741,8,0.0268
1741,1,0.0201
1741,20,0.0337
1741,23,0.039
1741,3,0.0256
1741,5,0.0196
1741,24,0.0374
1741,21,0.0383
1742,2,0.019
1742,6,0.0271
1742,15,0.0604
1742,19,0.0214
1742,0,0.0144
1742,4,0.0251
1742,7,0.0211
1742,10,0.0408
1742,11,0.0619
1742,12,0.0473
1742,13,0.0505
1742,14,0.0289
1742,17,0.1553
1742,22,0.0218
1742,8,0.0228
1742,1,0.0136
1742,20,0.0325
1742,23,0.0297
1742,3,0.0232
1742,5,0.0217
1742,24,0.0313
1742,21,0.0189
1743,2,0.0219
1743,6,0.0221
1743,15,0.1211
1743,19,0.0731
1743,0,0.0096
1743,4,0.0219
1743,7,0.0176
1743,10,0.0371
1743,11,0.0593
1743,12,0.0421
1743,13,0.0444
1743,14,0.0287
1743,17,0.0361
1743,22,0.0438
1743,8,0.0209
1743,1,0.0133
1743,20,0.0338
1743,23,0.0386
1743,3,0.0201
1743,5,0.0129
1743,24,0.0222
1743,21,0.0508
1744,2,0.0167
1744,6,0.021
1744,15,0.046
1744,19,0.0492
1744,0,0.01
1744,4,0.0256
1744,7,0.0187
1744,10,0.035
1744,11,0.0544
1744,12,0.0361
1744,13,0.0459
1744,14,0.0312
1744,17,0.0344
1744,22,0.0371
1744,8,0.0214
1744,1,0.0153
1744,20,0.0355
1744,23,0.0396
1744,3,0.0204
1744,5,0.0144
1744,24,0.0456
1744,21,0.0343
1745,2,0.0204
1745,6,0.0175
1745,15,0.0704
1745,19,0.0422
1745,0,0.0154
1745,4,0.0163
1745,7,0.0171
1745,10,0.0356
1745,11,0.0633
1745,12,0.0376
1745,13,0.0515
1745,14,0.0373
1745,17,0.0327
1745,22,0.0323
1745,8,0.0176
1745,1,0.0219
1745,20,0.0271
1745,23,0.0364
1745,3,0.0222
1745,5,0.0128
1745,24,0.0297
1745,21,0.0322
1746,2,0.0198
1746,6,0.0229
1746,15,0.0452
1746,19,0.0462
1746,0,0.0123
1746,4,0.0244
1746,7,0.0197
1746,10,0.0347
1746,11,0.0603
1746,12,0.0362
1746,13,0.042
1746,14,0.0293
1746,17,0.0326
1746,22,0.031
1746,8,0.0199
1746,1,0.0127
1746,20,0.0289
1746,23,0.0293
1746,3,0.0193
1746,5,0.0148
1746,24,0.0307
1746,21,0.0311
1747,2,0.0152
1747,6,0.0182
1747,15,0.0478
1747,19,0.0422
1747,0,0.0109
1747,4,0.0177
1747,7,0.0168
1747,10,0.0359
1747,11,0.0524
1747,12,0.0464
1747,13,0.0455
1747,14,0.0328
1747,17,0.035
1747,22,0.0278
1747,8,0.0185
1747,1,0.0132
1747,20,0.0268
1747,23,0.0332
1747,3,0.0173
1747,5,0.0158
1747,24,0.0359
1747,21,0.0291
1748,2,0.0122
1748,6,0.013
1748,15,0.046
1748,19,0.0425
1748,0,0.0092
1748,4,0.0183
1748,7,0.0163
1748,10,0.0346
1748,11,0.0534
1748,12,0.0372
1748,13,0.0426
1748,14,0.0297
1748,17,0.03
1748,22,0.0248
1748,8,0.0162
1748,1,0.0129
1748,20,0.0231
1748,23,0.0267
1748,3,0.0186
1748,5,0.0104
1748,24,0.0236
1748,21,0.0234
1749,2,0.0108
1749,6,0.0134
1749,15,0.0559
1749,19,0.0381
1749,0,0.0087
1749,4,0.0124
1749,7,0.0137
1749,10,0.0326
1749,11,0.0512
1749,12,0.0357
1749,13,0.0409
1749,14,0.0277
1749,17,0.0343
1749,22,0.0256
1749,8,0.0185
1749,1,0.0094
1749,20,0.0269
1749,23,0.0282
1749,3,0.0129
1749,5,0.0103
1749,24,0.0222
1749,21,0.0281
1750,2,0.0184
1750,6,0.0141
1750,15,0.0418
1750,19,0.0478
1750,0,0.0119
1750,4,0.0165
1750,7,0.0142
1750,10,0.0309
1750,11,0.0449
1750,12,0.0377
1750,13,0.0383
1750,14,0.0269
1750,17,0.03
1750,22,0.0278
1750,8,0.0154
1750,1,0.0134
1750,20,0.0228
1750,23,0.0322
1750,3,0.0168
1750,5,0.0093
1750,24,0.0274
1750,21,0.0302
1751,2,0.0199
1751,6,0.0167
1751,15,0.0423
1751,19,0.0357
1751,0,0.0114
1751,4,0.0205
1751,7,0.0142
1751,10,0.0253
1751,11,0.0413
1751,12,0.0294
1751,13,0.0347
1751,14,0.0233
1751,17,0.0248
1751,22,0.0279
1751,8,0.015
1751,1,0.0188
1751,20,0.0258
1751,23,0.0327
1751,3,0.019
1751,5,0.0118
1751,24,0.0275
1751,21,0.028
1752,2,0.0124
1752,6,0.0196
1752,15,0.0452
1752,19,0.0305
1752,0,0.0115
1752,4,0.0185
1752,7,0.0145
1752,10,0.0293
1752,11,0.0498
1752,12,0.035
1752,13,0.0364
1752,14,0.0281
1752,17,0.0269
1752,22,0.0237
1752,8,0.0145
1752,1,0.0118
1752,20,0.025
1752,23,0.0257
1752,3,0.0182
1752,5,0.0112
1752,24,0.0249
1752,21,0.0239
1753,2,0.0132
1753,6,0.0195
1753,15,0.0674
1753,19,0.0338
1753,0,0.0102
1753,4,0.0164
1753,7,0.0145
1753,10,0.0281
1753,11,0.0434
1753,12,0.0295
1753,13,0.0365
1753,14,0.0324
1753,17,0.0273
1753,22,0.0249
1753,8,0.0149
1753,1,0.015
1753,20,0.0253
1753,23,0.0299
1753,3,0.0149
1753,5,0.0113
1753,24,0.0226
1753,21,0.023
1754,2,0.0137
1754,6,0.0176
1754,15,0.0964
1754,19,0.0262
1754,0,0.0095
1754,4,0.0206
1754,7,0.0153
1754,10,0.0251
1754,11,0.0333
1754,12,0.0297
1754,13,0.0277
1754,14,0.0295
1754,17,0.0255
1754,22,0.0172
1754,8,0.0169
1754,1,0.015
1754,20,0.0261
1754,23,0.0228
1754,3,0.0169
1754,5,0.0123
1754,24,0.0174
1754,21,0.0187
1755,2,0.0143
1755,6,0.014
1755,15,0.0469
1755,19,0.0305
1755,0,0.0098
1755,4,0.0161
1755,7,0.0157
1755,10,0.0279
1755,11,0.0421
1755,12,0.0299
1755,13,0.0352
1755,14,0.026
1755,17,0.0227
1755,22,0.0202
1755,8,0.0166
1755,1,0.0147
1755,20,0.0193
1755,23,0.0245
1755,3,0.0155
1755,5,0.0112
1755,24,0.0176
1755,21,0.0195
1756,2,0.0145
1756,6,0.0148
1756,15,0.045
1756,19,0.0244
1756,0,0.0106
1756,4,0.0158
1756,7,0.0139
1756,10,0.022
1756,11,0.0325
1756,12,0.0285
1756,13,0.0244
1756,14,0.0261
1756,17,0.0231
1756,22,0.0189
1756,8,0.0131
1756,1,0.0151
1756,20,0.0208
1756,23,0.0267
1756,3,0.0154
1756,5,0.0109
1756,24,0.018
1756,21,0.0222
1757,2,0.0119
1757,6,0.0167
1757,15,0.0257
1757,19,0.0297
1757,0,0.0089
1757,4,0.015
1757,7,0.0126
1757,10,0.0201
1757,11,0.0314
1757,12,0.0229
1757,13,0.0288
1757,14,0.0164
1757,17,0.0188
1757,22,0.0187
1757,8,0.0123
1757,1,0.0108
1757,20,0.0205
1757,23,0.0179
1757,3,0.0158
1757,5,0.0117
1757,24,0.0166
1757,21,0.0198
1758,2,0.0136
1758,6,0.0135
1758,15,0.029
1758,19,0.0192
1758,0,0.0083
1758,4,0.0161
1758,7,0.0124
1758,10,0.0248
1758,11,0.034
1758,12,0.023
1758,13,0.0296
1758,14,0.0153
1758,17,0.019
1758,22,0.0167
1758,8,0.0144
1758,1,0.0111
1758,20,0.0235
1758,23,0.0189
1758,3,0.0124
1758,5,0.0092
1758,24,0.0164
1758,21,0.0165
1759,2,0.0118
1759,6,0.0153
1759,15,0.031
1759,19,0.0251
1759,0,0.0092
1759,4,0.0162
1759,7,0.0113
1759,10,0.0183
1759,11,0.0283
1759,12,0.0222
1759,13,0.0313
1759,14,0.0218
1759,17,0.0208
1759,22,0.0163
1759,8,0.0108
1759,1,0.0105
1759,20,0.0195
1759,23,0.0211
1759,3,0.014
1759,5,0.0103
1759,24,0.0162
1759,21,0.0169
1760,2,0.0129
1760,6,0.0134
1760,15,0.0219
1760,19,0.0239
1760,0,0.0083
1760,4,0.0132
1760,7,0.0126
1760,10,0.0208
1760,11,0.0213
1760,12,0.0169
1760,13,0.0182
1760,14,0.0138
1760,17,0.0174
1760,22,0.0192
1760,8,0.0159
1760,1,0.008
1760,20,0.0172
1760,23,0.0197
1760,3,0.0116
1760,5,0.0094
1760,24,0.0145
1760,21,0.0178
1761,2,0.0096
1761,6,0.0109
1761,15,0.023
1761,19,0.0208
1761,0,0.0065
1761,4,0.0107
1761,7,0.0108
1761,10,0.0171
1761,11,0.028
1761,12,0.0238
1761,13,0.0234
1761,14,0.0157
1761,17,0.0154
1761,22,0.0124
1761,8,0.0117
1761,1,0.0097
1761,20,0.0205
1761,23,0.0169
1761,3,0.0098
1761,5,0.0052
1761,24,0.016
1761,21,0.013
1762,2,0.0107
1762,6,0.0112
1762,15,0.0309
1762,19,0.015
1762,0,0.0065
1762,4,0.0151
1762,7,0.0076
1762,10,0.0146
1762,11,0.0175
1762,12,0.0135
1762,13,0.0217
1762,14,0.0128
1762,17,0.0159
1762,22,0.0135
1762,8,0.0075
1762,1,0.0116
1762,20,0.0146
1762,23,0.0149
1762,3,0.0108
1762,5,0.0074
1762,24,0.0119
1762,21,0.0114
1763,2,0.0098
1763,6,0.0091
1763,15,0.0246
1763,19,0.0145
1763,0,0.0064
1763,4,0.0128
1763,7,0.0097
1763,10,0.0156
1763,11,0.0175
1763,12,0.0115
1763,13,0.0181
1763,14,0.0109
1763,17,0.0105
1763,22,0.012
1763,8,0.0086
1763,1,0.009
1763,20,0.0141
1763,23,0.0121
1763,3,0.0113
1763,5,0.0075
1763,24,0.0114
1763,21,0.0129
1764,2,0.0096
1764,6,0.0136
1764,15,0.0258
1764,19,0.0124
1764,0,0.0067
1764,4,0.0127
1764,7,0.0125
1764,10,0.0173
1764,11,0.0185
1764,12,0.0148
1764,13,0.021
1764,14,0.0118
1764,17,0.009
1764,22,0.0092
1764,8,0.0111
1764,1,0.0103
1764,20,0.0171
1764,23,0.0109
1764,3,0.0086
1764,5,0.0083
1764,24,0.0105
1764,21,0.0092
1765,2,0.0092
1765,6,0.0107
1765,15,0.0241
1765,19,0.0182
1765,0,0.007
1765,4,0.0121
1765,7,0.0119
1765,10,0.0186
1765,11,0.0218
1765,12,0.0176
1765,13,0.0228
1765,14,0.0162
1765,17,0.0131
1765,22,0.0079
1765,8,0.0131
1765,1,0.0096
1765,20,0.0124
1765,23,0.0082
1765,3,0.0107
1765,5,0.0083
1765,24,0.0083
1765,21,0.0118
1766,2,0.0082
1766,6,0.0117
1766,15,0.0236
1766,19,0.0148
1766,0,0.0072
1766,4,0.013
1766,7,0.0107
1766,10,0.0201
1766,11,0.0205
1766,12,0.0198
1766,13,0.0315
1766,14,0.0145
1766,17,0.0176
1766,22,0.0123
1766,8,0.0111
1766,1,0.0073
1766,20,0.014
1766,23,0.0141
1766,3,0.0105
1766,5,0.0074
1766,24,0.012
1766,21,0.0112
1767,2,0.0108
1767,6,0.0111
1767,15,0.0237
1767,19,0.0221
1767,0,0.0073
1767,4,0.0129
1767,7,0.0108
1767,10,0.0153
1767,11,0.0232
1767,12,0.0182
1767,13,0.0217
1767,14,0.0117
1767,17,0.0131
1767,22,0.0137
1767,8,0.0077
1767,1,0.0093
1767,20,0.013
1767,23,0.0172
1767,3,0.0131
1767,5,0.0084
1767,24,0.0131
1767,21,0.0146
1768,2,0.0086
1768,6,0.0114
1768,15,0.0536
1768,19,0.0163
1768,0,0.0056
1768,4,0.0114
1768,7,0.0105
1768,10,0.0165
1768,11,0.0186
1768,12,0.0145
1768,13,0.0187
1768,14,0.0115
1768,17,0.0122
1768,22,0.0095
1768,8,0.0119
1768,1,0.007
1768,20,0.0111
1768,23,0.0135
1768,3,0.0074
1768,5,0.0058
1768,24,0.0112
1768,21,0.0117
1769,2,0.0093
1769,6,0.0097
1769,15,0.0176
1769,19,0.0129
1769,0,0.0059
1769,4,0.0103
1769,7,0.009
1769,10,0.0139
1769,11,0.0175
1769,12,0.0165
1769,13,0.0224
1769,14,0.0121
1769,17,0.0119
1769,22,0.0084
1769,8,0.0065
1769,1,0.007
1769,20,0.0098
1769,23,0.0102
1769,3,0.0081
1769,5,0.0057
1769,24,0.0089
1769,21,0.0093
1770,2,0.0073
1770,6,0.01
1770,15,0.0207
1770,19,0.0186
1770,0,0.006
1770,4,0.015
1770,7,0.0079
1770,10,0.0157
1770,11,0.0189
1770,12,0.0143
1770,13,0.0172
1770,14,0.0105
1770,17,0.0117
1770,22,0.0104
1770,8,0.0064
1770,1,0.0073
1770,20,0.014
1770,23,0.0121
1770,3,0.0111
1770,5,0.0055
1770,24,0.0096
1770,21,0.0112
1771,2,0.0103
1771,6,0.0084
1771,15,0.0168
1771,19,0.0151
1771,0,0.0049
1771,4,0.0124
1771,7,0.0085
1771,10,0.0144
1771,11,0.0177
1771,12,0.0157
1771,13,0.0191
1771,14,0.0127
1771,17,0.0109
1771,22,0.009
1771,8,0.0076
1771,1,0.008
1771,20,0.0114
1771,23,0.0092
1771,3,0.0109
1771,5,0.007
1771,24,0.0102
1771,21,0.0095
1772,2,0.0065
1772,6,0.0119
1772,15,0.0182
1772,19,0.0107
1772,0,0.0063
1772,4,0.0105
1772,7,0.0098
1772,10,0.013
1772,11,0.0174
1772,12,0.0149
1772,13,0.0194
1772,14,0.0106
1772,17,0.0117
1772,22,0.012
1772,8,0.0105
1772,1,0.0077
1772,20,0.0096
1772,23,0.0127
1772,3,0.0098
1772,5,0.0052
1772,24,0.0082
1772,21,0.0133
1773,2,0.0094
1773,6,0.013
1773,15,0.0213
1773,19,0.0139
1773,0,0.0042
1773,4,0.0176
1773,7,0.0101
1773,10,0.0155
1773,11,0.0201
1773,12,0.0156
1773,13,0.0259
1773,14,0.0131
1773,17,0.0104
1773,22,0.0076
1773,8,0.0101
1773,1,0.0068
1773,20,0.0098
1773,23,0.0091
1773,3,0.0129
1773,5,0.0087
1773,24,0.0095
1773,21,0.0091
1774,2,0.0047
1774,6,0.01
1774,15,0.0144
1774,19,0.0137
1774,0,0.0053
1774,4,0.0125
1774,7,0.0104
1774,10,0.0169
1774,11,0.0189
1774,12,0.0166
1774,13,0.0214
1774,14,0.0132
1774,17,0.0145
1774,22,0.0094
1774,8,0.0094
1774,1,0.0059
1774,20,0.0111
1774,23,0.0129
1774,3,0.0077
1774,5,0.0065
1774,24,0.0099
1774,21,0.0095
1775,2,0.0071
1775,6,0.0078
1775,15,0.0185
1775,19,0.0176
1775,0,0.0043
1775,4,0.0101
1775,7,0.0085
1775,10,0.0166
1775,11,0.0203
1775,12,0.0125
1775,13,0.0207
1775,14,0.0116
1775,17,0.0122
1775,22,0.0089
1775,8,0.0072
1775,1,0.0054
1775,20,0.0106
1775,23,0.0075
1775,3,0.01
1775,5,0.0066
1775,24,0.0072
1775,21,0.0102
1776,2,0.0084
1776,6,0.0126
1776,15,0.0164
1776,19,0.0121
1776,0,0.0052
1776,4,0.0099
1776,7,0.0106
1776,10,0.016
1776,11,0.0182
1776,12,0.0147
1776,13,0.0375
1776,14,0.009
1776,17,0.0098
1776,22,0.0076
1776,8,0.0089
1776,1,0.0068
1776,20,0.0074
1776,23,0.0104
1776,3,0.0071
1776,5,0.0054
1776,24,0.0089
1776,21,0.0114
1777,2,0.0049
1777,6,0.011
1777,15,0.0173
1777,19,0.0158
1777,0,0.0029
1777,4,0.0095
1777,7,0.0076
1777,10,0.0166
1777,11,0.0208
1777,12,0.0133
1777,13,0.0187
1777,14,0.0089
1777,17,0.0109
1777,22,0.0087
1777,8,0.0064
1777,1,0.0036
1777,20,0.0099
1777,23,0.0095
1777,3,0.0073
1777,5,0.0056
1777,24,0.0084
1777,21,0.012
1778,2,0.0081
1778,6,0.0096
1778,15,0.1175
1778,19,0.0161
1778,0,0.0044
1778,4,0.0101
1778,7,0.008
1778,10,0.0166
1778,11,0.0175
1778,12,0.0144
1778,13,0.0145
1778,14,0.0096
1778,17,0.01
1778,22,0.0102
1778,8,0.0077
1778,1,0.0072
1778,20,0.0088
1778,23,0.0113
1778,3,0.0084
1778,5,0.0049
1778,24,0.0112
1778,21,0.0075
1779,2,0.0074
1779,6,0.0096
1779,15,0.0316
1779,19,0.0132
1779,0,0.0039
1779,4,0.0134
1779,7,0.0091
1779,10,0.0127
1779,11,0.0137
1779,12,0.0144
1779,13,0.0197
1779,14,0.0133
1779,17,0.0112
1779,22,0.0114
1779,8,0.008
1779,1,0.0057
1779,20,0.0111
1779,23,0.0115
1779,3,0.0102
1779,5,0.0075
1779,24,0.0086
1779,21,0.0119
1780,2,0.0078
1780,6,0.0128
1780,15,0.0142
1780,19,0.0088
1780,0,0.0045
1780,4,0.0092
1780,7,0.0085
1780,10,0.0146
1780,11,0.0126
1780,12,0.0125
1780,13,0.0155
1780,14,0.0088
1780,17,0.0106
1780,22,0.0075
1780,8,0.0083
1780,1,0.0059
1780,20,0.0111
1780,23,0.0122
1780,3,0.0091
1780,5,0.0048
1780,24,0.0082
1780,21,0.0076
1781,2,0.0095
1781,6,0.0087
1781,15,0.0238
1781,19,0.0117
1781,0,0.0047
1781,4,0.0114
1781,7,0.0097
1781,10,0.0181
1781,11,0.0151
1781,12,0.014
1781,13,0.0303
1781,14,0.0125
1781,17,0.0087
1781,22,0.0075
1781,8,0.008
1781,1,0.0066
1781,20,0.0093
1781,23,0.0087
1781,3,0.0079
1781,5,0.0057
1781,24,0.0065
1781,21,0.0064
1782,2,0.0063
1782,6,0.0097
1782,15,0.0232
1782,19,0.0114
1782,0,0.0044
1782,4,0.0104
1782,7,0.0094
1782,10,0.0125
1782,11,0.018
1782,12,0.016
1782,13,0.0199
1782,14,0.013
1782,17,0.0118
1782,22,0.0085
1782,8,0.007
1782,1,0.005
1782,20,0.0107
1782,23,0.0104
1782,3,0.0093
1782,5,0.0063
1782,24,0.008
1782,21,0.0082
1783,2,0.0075
1783,6,0.0099
1783,15,0.019
1783,19,0.0135
1783,0,0.006
1783,4,0.0118
1783,7,0.0079
1783,10,0.0139
1783,11,0.0176
1783,12,0.0158
1783,13,0.0196
1783,14,0.0107
1783,17,0.0123
1783,22,0.0073
1783,8,0.0062
1783,1,0.0066
1783,20,0.0093
1783,23,0.0117
1783,3,0.0074
1783,5,0.0052
1783,24,0.006
1783,21,0.0094
1784,2,0.0069
1784,6,0.0065
1784,15,0.025
1784,19,0.0143
1784,0,0.0025
1784,4,0.0109
1784,7,0.0085
1784,10,0.0154
1784,11,0.0152
1784,12,0.0106
1784,13,0.0164
1784,14,0.0116
1784,17,0.0115
1784,22,0.0116
1784,8,0.0069
1784,1,0.0054
1784,20,0.0092
1784,23,0.0156
1784,3,0.0088
1784,5,0.0046
1784,24,0.0106
1784,21,0.0129
1785,2,0.0079
1785,6,0.0079
1785,15,0.0392
1785,19,0.0161
1785,0,0.0058
1785,4,0.0083
1785,7,0.0089
1785,10,0.0164
1785,11,0.0219
1785,12,0.0148
1785,13,0.0218
1785,14,0.009
1785,17,0.0097
1785,22,0.01
1785,8,0.0083
1785,1,0.0075
1785,20,0.0093
1785,23,0.0123
1785,3,0.0077
1785,5,0.0057
1785,24,0.0134
1785,21,0.0115
1786,2,0.0073
1786,6,0.0103
1786,15,0.0174
1786,19,0.0144
1786,0,0.0042
1786,4,0.0124
1786,7,0.0107
1786,10,0.0141
1786,11,0.02
1786,12,0.017
1786,13,0.0174
1786,14,0.0136
1786,17,0.0135
1786,22,0.01
1786,8,0.0069
1786,1,0.0082
1786,20,0.0112
1786,23,0.0105
1786,3,0.0092
1786,5,0.0081
1786,24,0.0093
1786,21,0.0089
1787,2,0.0094
1787,6,0.0096
1787,15,0.0185
1787,19,0.0181
1787,0,0.0056
1787,4,0.0113
1787,7,0.0088
1787,10,0.0156
1787,11,0.0135
1787,12,0.013
1787,13,0.0189
1787,14,0.0145
1787,17,0.0145
1787,22,0.0112
1787,8,0.0096
1787,1,0.0065
1787,20,0.0116
1787,23,0.013
1787,3,0.0105
1787,5,0.0062
1787,24,0.0113
1787,21,0.0114
1788,2,0.0069
1788,6,0.0122
1788,15,0.0257
1788,19,0.0112
1788,0,0.0034
1788,4,0.0122
1788,7,0.0091
1788,10,0.0125
1788,11,0.0192
1788,12,0.0132
1788,13,0.0186
1788,14,0.0097
1788,17,0.0119
1788,22,0.0105
1788,8,0.0085
1788,1,0.0059
1788,20,0.0106
1788,23,0.0118
1788,3,0.009
1788,5,0.0069
1788,24,0.0107
